Index, pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,ObjName
72,-5,0,-15,0,142.942,0,Wall
73,-5,0,-17,0,142.942,0,Wall
74,-5,0,-19,0,142.942,0,Wall
75,-5,0,-21,0,142.942,0,Wall
76,-5,0,-23,0,142.942,0,Wall
77,-5,0,-29,0,142.942,0,Wall
78,-5,0,-31,0,142.942,0,Wall
79,-4,0,-32,0,160.221,0,Wall
80,-3,0,-32,0,168.075,0,Flor_I
81,1,0,-31,0,177.5,0,Wall
82,1,0,-29,0,177.5,0,Wall
83,1,0,-27,0,177.5,0,Wall
84,1,0,-25,0,177.5,0,Wall
85,1,0,-23,0,177.5,0,Wall
86,1,0,-21,0,177.5,0,Wall
87,1,0,-19,0,177.5,0,Wall
88,1,0,-17,0,177.5,0,Wall
89,1,0,-15,0,183.783,0,Wall
90,1,0,-13,0,183.783,0,Wall
91,1,0,-11,0,183.783,0,Wall
92,1,0,-9,0,183.783,0,Wall
93,1,0,-7,0,183.783,0,Wall
94,1,0,-5,0,183.783,0,Wall
95,1,0,-3,0,183.783,0,Wall
96,1,0,-1,0,183.783,0,Wall
97,1,0,1,0,183.783,0,Wall
98,1,0,3,0,183.783,0,Wall
99,1,0,5,0,183.783,0,Wall
100,-7,0,-26,0,183.783,0,Flor_I_one
101,-7,0,-24,0,183.783,0,Flor_I_one
102,-3,0,-34,0,188.496,0,Flor_I_one
103,1,0,-33,0,190.066,0,Wall
104,1,0,-35,0,190.066,0,Wall
105,1,0,-37,0,190.066,0,Wall
106,1,0,-39,0,190.066,0,Wall
107,1,0,-41,0,190.066,0,Wall
108,1,0,-43,0,190.066,0,Wall
109,1,0,-45,0,190.066,0,Wall
110,1,0,-47,0,190.066,0,Wall
111,1,0,-49,0,190.066,0,Wall
112,1,0,-51,0,190.066,0,Wall
113,1,0,-53,0,190.066,0,Wall
114,-17,0,-52,0,191.637,0,Flor_L_one
115,-17,0,-52,0,193.208,0,Flor_I_one
116,-17,0,-50,0,193.208,0,Flor_I_one
117,-17,0,-48,0,193.208,0,Flor_I_one
118,-17,0,-46,0,193.208,0,Flor_I_one
119,-17,0,-44,0,193.208,0,Flor_I_one
120,-17,0,-42,0,193.208,0,Flor_I_one
121,-17,0,-40,0,193.208,0,Flor_I_one
122,-17,0,-38,0,193.208,0,Flor_I_one
123,-17,0,-36,0,193.208,0,Flor_I_one
124,-17,0,-34,0,226.195,0,Flor_I_one
125,-15,0,-34,0,226.195,0,Flor_I_one
126,-13,0,-34,0,226.195,0,Flor_I_one
127,-11,0,-34,0,226.195,0,Flor_I_one
128,-9,0,-34,0,226.195,0,Flor_I_one
129,-7,0,-34,0,226.195,0,Flor_I_one
130,-5,0,-34,0,226.195,0,Flor_I_one
131,-1,0,-34,0,232.478,0,Flor_L_one
132,-1,0,-34,0,234.049,0,Flor_I_one
133,-1,0,-36,0,234.049,0,Flor_I_one
134,-1,0,-38,0,234.049,0,Flor_I_one
135,-1,0,-40,0,234.049,0,Flor_I_one
136,-1,0,-42,0,234.049,0,Flor_I_one
137,-1,0,-44,0,234.049,0,Flor_I_one
138,-1,0,-46,0,234.049,0,Flor_I_one
139,-1,0,-48,0,234.049,0,Flor_I_one
140,-1,0,-50,0,234.049,0,Flor_I_one
141,-1,0,-52,0,234.049,0,Flor_L_one
142,-1,0,-52,0,235.62,0,Flor_I_one
143,-3,0,-52,0,235.62,0,Flor_I_one
144,-5,0,-52,0,235.62,0,Flor_I_one
145,-7,0,-52,0,235.62,0,Flor_I_one
146,-9,0,-52,0,235.62,0,Flor_I_one
147,-11,0,-52,0,235.62,0,Flor_I_one
148,-13,0,-52,0,235.62,0,Flor_I_one
149,-15,0,-52,0,235.62,0,Flor_I_one
150,-17,0,-34,0,237.19,0,Flor_L_one
151,-1,0,-36,0,237.19,0,Flor
152,-1,0,-38,0,237.19,0,Flor
153,-1,0,-40,0,237.19,0,Flor
154,-1,0,-42,0,237.19,0,Flor
155,-1,0,-44,0,237.19,0,Flor
156,-1,0,-46,0,237.19,0,Flor
157,-1,0,-48,0,237.19,0,Flor
158,-1,0,-50,0,237.19,0,Flor
159,-1,0,-52,0,237.19,0,Flor
160,-3,0,-52,0,237.19,0,Flor
161,-3,0,-50,0,237.19,0,Flor
162,-3,0,-48,0,237.19,0,Flor
163,-3,0,-46,0,237.19,0,Flor
164,-3,0,-44,0,237.19,0,Flor
165,-3,0,-42,0,237.19,0,Flor
166,-3,0,-40,0,237.19,0,Flor
167,-3,0,-38,0,237.19,0,Flor
168,-3,0,-36,0,237.19,0,Flor
169,-5,0,-36,0,237.19,0,Flor
170,-5,0,-38,0,237.19,0,Flor
171,-5,0,-40,0,237.19,0,Flor
172,-5,0,-42,0,237.19,0,Flor
173,-5,0,-44,0,237.19,0,Flor
174,-5,0,-46,0,237.19,0,Flor
175,-5,0,-48,0,237.19,0,Flor
176,-5,0,-50,0,237.19,0,Flor
177,-5,0,-52,0,237.19,0,Flor
178,-7,0,-52,0,237.19,0,Flor
179,-7,0,-50,0,237.19,0,Flor
180,-7,0,-48,0,237.19,0,Flor
181,-7,0,-46,0,237.19,0,Flor
182,-7,0,-44,0,237.19,0,Flor
183,-7,0,-42,0,237.19,0,Flor
184,-7,0,-40,0,237.19,0,Flor
185,-7,0,-38,0,237.19,0,Flor
186,-7,0,-36,0,237.19,0,Flor
187,-9,0,-36,0,237.19,0,Flor
188,-9,0,-38,0,237.19,0,Flor
189,-9,0,-40,0,237.19,0,Flor
190,-9,0,-42,0,237.19,0,Flor
191,-9,0,-44,0,237.19,0,Flor
192,-9,0,-46,0,237.19,0,Flor
193,-9,0,-48,0,237.19,0,Flor
194,-9,0,-50,0,237.19,0,Flor
195,-9,0,-52,0,237.19,0,Flor
196,-11,0,-52,0,237.19,0,Flor
197,-11,0,-50,0,237.19,0,Flor
198,-11,0,-48,0,237.19,0,Flor
199,-11,0,-46,0,237.19,0,Flor
200,-11,0,-44,0,237.19,0,Flor
201,-11,0,-42,0,237.19,0,Flor
202,-11,0,-40,0,237.19,0,Flor
203,-11,0,-38,0,237.19,0,Flor
204,-11,0,-36,0,237.19,0,Flor
205,-13,0,-36,0,237.19,0,Flor
206,-13,0,-38,0,237.19,0,Flor
207,-13,0,-40,0,237.19,0,Flor
208,-13,0,-42,0,237.19,0,Flor
209,-13,0,-44,0,237.19,0,Flor
210,-13,0,-46,0,237.19,0,Flor
211,-13,0,-48,0,237.19,0,Flor
212,-13,0,-50,0,237.19,0,Flor
213,-13,0,-52,0,237.19,0,Flor
214,-15,0,-52,0,237.19,0,Flor
215,-15,0,-50,0,237.19,0,Flor
216,-15,0,-48,0,237.19,0,Flor
217,-15,0,-46,0,237.19,0,Flor
218,-15,0,-44,0,237.19,0,Flor
219,-15,0,-42,0,237.19,0,Flor
220,-15,0,-40,0,237.19,0,Flor
221,-15,0,-38,0,237.19,0,Flor
222,-15,0,-36,0,237.19,0,Flor
223,-7,0,-30,0,252.898,0,Flor_L_one
224,-6,0,-32,0,254.469,0,Wall
225,-8,0,-32,0,254.469,0,Wall
226,-10,0,-32,0,254.469,0,Wall
227,-12,0,-32,0,254.469,0,Wall
228,-14,0,-32,0,254.469,0,Wall
229,-16,0,-32,0,254.469,0,Wall
230,-18,0,-32,0,254.469,0,Wall
231,0,0,-54,0,257.611,0,Wall
232,-2,0,-54,0,257.611,0,Wall
233,-4,0,-54,0,257.611,0,Wall
234,-6,0,-54,0,257.611,0,Wall
235,-8,0,-54,0,257.611,0,Wall
236,-10,0,-54,0,257.611,0,Wall
237,-12,0,-54,0,257.611,0,Wall
238,-14,0,-54,0,257.611,0,Wall
239,-16,0,-54,0,257.611,0,Wall
240,-18,0,-54,0,257.611,0,Wall
241,-4,0,-27,0,262.323,0,BookShelf
242,-5,0,-25,0,262.323,0,Wall
243,-1,0,-32,0,273.319,0,OpenDoor
244,-4,0,-49,0,279.602,0,GhostB_s
245,-15,0,-35,0,289.027,0,GhostB_s
246,-19,0,-53,0,293.739,0,Wall
247,-19,0,-51,0,293.739,0,Wall
248,-19,0,-49,0,293.739,0,Wall
249,-19,0,-47,0,293.739,0,Wall
250,-19,0,-45,0,293.739,0,Wall
251,-19,0,-42,0,293.739,0,KeyDoor
252,-19,0,-39,0,293.739,0,Wall
253,-19,0,-37,0,293.739,0,Wall
254,-19,0,-35,0,293.739,0,Wall
255,-19,0,-33,0,293.739,0,Wall
256,-9,0,-51,0,295.31,0,Key
257,-21,0,-40,0,296.881,0,Flor_I_one
258,-21,0,-42,0,296.881,0,Flor_I_one
259,-21,0,-44,0,296.881,0,Flor_I_one
260,-21,0,-38,0,307.876,0,Flor_L_one
261,-21,0,-46,0,315.73,0,Flor_L_one
262,-21,0,-38,0,315.73,0,Flor_I_one
263,-23,0,-38,0,320.443,0,Flor_I_one
264,-25,0,-38,0,320.443,0,Flor_I_one
265,-27,0,-38,0,320.443,0,Flor_I_one
266,-21,0,-46,0,323.584,0,Flor_I_one
267,-23,0,-46,0,323.584,0,Flor_I_one
268,-25,0,-46,0,323.584,0,Flor_I_one
269,-27,0,-46,0,323.584,0,Flor_L_one
270,-27,0,-38,0,325.155,0,Flor_L_one
271,-27,0,-40,0,331.438,0,Flor_I_one
272,-27,0,-42,0,331.438,0,Flor_I_one
273,-27,0,-44,0,331.438,0,Flor_I_one
274,-27,0,-46,0,331.438,0,Flor_I_one
275,-21,0,-40,0,331.438,0,Flor
276,-21,0,-42,0,331.438,0,Flor
277,-21,0,-44,0,331.438,0,Flor
278,-21,0,-46,0,331.438,0,Flor
279,-23,0,-46,0,331.438,0,Flor
280,-23,0,-44,0,331.438,0,Flor
281,-23,0,-42,0,331.438,0,Flor
282,-23,0,-40,0,331.438,0,Flor
283,-25,0,-40,0,331.438,0,Flor
284,-25,0,-42,0,331.438,0,Flor
285,-25,0,-44,0,331.438,0,Flor
286,-25,0,-46,0,331.438,0,Flor
287,-25,0,-42,0,331.438,0,Towa_s
288,-20,0,-36,0,342.434,0,Wall
289,-22,0,-36,0,342.434,0,Wall
290,-24,0,-36,0,342.434,0,Wall
291,-26,0,-36,0,342.434,0,Wall
292,-28,0,-36,0,342.434,0,Wall
293,-29,0,-37,0,347.146,0,Wall
294,-29,0,-39,0,347.146,0,Wall
295,-29,0,-41,0,347.146,0,Wall
296,-29,0,-43,0,347.146,0,Wall
297,-29,0,-45,0,347.146,0,Wall
298,-29,0,-47,0,347.146,0,Wall
299,-28,0,-48,0,351.859,0,Wall
300,-26,0,-48,0,351.859,0,Wall
301,-24,0,-48,0,351.859,0,Wall
302,-22,0,-48,0,351.859,0,Wall
303,-20,0,-48,0,351.859,0,Wall
304,-7,0,-22,0,353.43,0,Flor_I_one
305,-7,0,-22,0,362.854,0,Flor_L_one
306,-7,0,-22,0,364.425,0,Flor_L_one
307,-7,0,-30,0,367.567,0,Flor_L_one
308,-7,0,-30,0,369.138,0,Flor_I_one
309,-7,0,-28,0,369.138,0,Flor_I_one
310,-7,0,-26,0,369.138,0,Flor_I_one
311,-7,0,-24,0,369.138,0,Flor_I_one
312,-7,0,-28,0,372.279,0,Flor_I_one
313,-6,1,-10,0,0,0,TextEvent
314,-6,1,-41,0,0,0,TextEvent
315,-8,1,-27,0,0,0,Event
316,-28,1,-46,0,0,0,TextEvent
